Ship Mode,Segment,Postal Code,Sub-Category,Sales,Quantity,Discount,Profit,Hierarchical_Encoded,season
2,0,0.5446035698607419,2,-0.613514177458578,-0.14467985849297757,-0.9371118939453057,0.5229345581062647,33305,0
3,1,1.1049040330923035,0,1.313134441750184,0.9907193258474909,-0.05167366496018364,0.3935602631894915,3124,0
3,2,1.0341434870000241,1,-0.7022013647439853,-1.280079042833446,0.24347241136819048,-0.15190801495997697,3165,2
3,1,1.2824207074194565,2,-0.33962573263596374,0.9907193258474909,-0.9371118939453057,1.0083439109266437,43281,3
3,0,-0.720502697904745,2,-0.8354472275766686,-1.280079042833446,0.24347241136819048,-0.17137309602231343,8125,0
3,2,-0.7449919999436382,2,-0.7547443002609994,-0.7123794506632118,0.24347241136819048,-0.02842740252525326,8135,1
3,2,-0.7449919999436382,2,-0.2743037844472797,-0.14467985849297757,0.24347241136819048,0.22705045901194865,8135,1
3,0,1.034266548819315,2,0.27655769446352424,2.1261185101879594,-0.9371118939453057,2.5829518031698715,3165,3
0,1,-0.3791599766465539,2,-0.675426290574772,0.42301973367725665,0.24347241136819048,0.01054523659028135,32150,0
2,0,0.6357308470456686,2,-0.7903744538184634,-0.14467985849297757,2.6046410219951825,-0.823532955968451,40131,3
3,0,1.2821130528712292,2,-0.35205851590027315,-1.280079042833446,-0.9371118939453057,0.4469396817055915,43281,3
3,0,-1.1297140125018788,0,0.6574625015612071,-0.14467985849297757,-0.9371118939453057,1.703136510700892,6209,0
3,0,1.0954282730069025,2,-0.7307600449511162,-0.7123794506632118,-0.9371118939453057,0.16104121521299417,3271,0
3,0,1.2824207074194565,1,2.15559714721016,-0.14467985849297757,0.24347241136819048,2.2765652680850206,43281,2
3,0,1.033005165171583,1,0.26573015663334076,-0.7123794506632118,0.24347241136819048,0.48317255491055167,3165,1
3,2,-0.7544985254838618,2,-0.5126355183139912,0.42301973367725665,-0.9371118939453057,0.8020190073148107,9056,1
0,0,-0.7113038269127486,2,-0.8159324791618033,-0.14467985849297757,0.24347241136819048,-0.11144868116428573,8094,3
2,0,1.1345619315414153,0,0.10924495630661066,-0.7123794506632118,-0.05167366496018364,-0.8027192304462581,3015,2
3,1,-0.718779832434672,2,-0.7919272402514741,2.6938181023581933,0.24347241136819048,-0.09428797685619203,8242,1
0,2,1.0338665979066195,1,2.239447614592742,0.42301973367725665,0.24347241136819048,-0.31431878951937364,3165,0
3,1,0.6763412474116723,2,-0.6099994243838576,0.9907193258474909,2.6046410219951825,-1.1922827931366344,40061,3
3,1,0.6763412474116723,2,-0.7065239864358801,0.9907193258474909,2.6046410219951825,-1.1630090669345026,40061,3
3,1,1.0413118379737203,0,0.7022047836123865,-0.14467985849297757,-0.05167366496018364,-0.9566770838241928,3252,1
3,0,0.9712588973423637,2,-0.6991272672786328,-0.14467985849297757,-0.9371118939453057,0.3007267996614251,29153,0
3,0,0.7222433060071858,1,-0.6668859651932126,-0.7123794506632118,0.8337645640249384,-0.38640224301153947,40085,0
2,0,1.2824207074194565,0,2.781684833720203,0.9907193258474909,-0.9371118939453057,1.6818166010375981,43281,2
2,0,1.2824207074194565,1,2.0297794789353927,-0.7123794506632118,0.24347241136819048,0.6795861606546736,43281,2
2,2,-0.09913280685006397,2,0.057383987804094615,1.5584189180177253,-0.9371118939453057,2.3789985315478126,44187,0
2,2,-0.09913280685006397,3,0.20704951798584492,-0.14467985849297757,-0.9371118939453057,0.9741039165429409,44187,0
3,2,-1.6734318955839889,1,-0.5975141821184329,-1.280079042833446,-0.9371118939453057,0.22319213234201835,19096,0
3,2,-1.6734318955839889,2,-0.26377001702334163,-0.7123794506632118,-0.9371118939453057,0.6541282841316106,19096,0
0,0,1.0950283220942072,3,0.6511988968280485,-0.14467985849297757,0.24347241136819048,-0.04992075990123196,3086,1
3,1,0.11281041142372408,1,3.519195438598994,2.6938181023581933,0.8337645640249384,-0.7418638615385134,11326,3
3,1,-0.8108300732642807,2,-0.6209108966158253,1.5584189180177253,-0.9371118939453057,0.24348905447539482,9260,1
2,0,-1.3801140493040795,2,-0.8375665712217241,-1.280079042833446,-0.9371118939453057,-0.07040174899500883,30215,1
2,0,-1.3801140493040795,2,-0.8095534646261914,0.42301973367725665,-0.9371118939453057,-0.06976459413208454,30215,1
2,0,-0.8650388046619313,1,0.26573015663334076,-0.7123794506632118,0.24347241136819048,0.48317255491055167,31091,2
3,0,-0.6990284104384793,2,-0.8265082137866335,-0.7123794506632118,0.24347241136819048,-0.27651426765253356,8265,2
3,1,0.9006214130693753,1,0.7329090369651302,-0.14467985849297757,0.24347241136819048,-1.566136948706689,1304,1
2,0,1.0954282730069025,1,-0.11054776656597867,-0.7123794506632118,0.24347241136819048,-0.5181658686642787,3271,3
2,0,1.0954282730069025,1,4.400506657334852,2.1261185101879594,0.24347241136819048,2.3763012426281,3271,3
2,0,1.1592050608544222,2,-0.8796386901161382,0.42301973367725665,-0.9371118939453057,-0.2354814944802105,3272,0
3,0,0.8875768602245376,1,0.6991674074478147,0.9907193258474909,0.24347241136819048,-1.5405233232171331,1295,0
2,0,0.4359399834268589,1,-0.6435731850976045,-0.7123794506632118,-0.9371118939453057,0.14549463655764194,16145,1
3,0,0.6339156852111275,1,1.2263908604560962,-0.7123794506632118,0.8337645640249384,-0.5208489985870376,40131,1
3,1,0.11087218776989208,1,1.9148418074919245,-0.14467985849297757,0.8337645640249384,-0.5872122173098389,11126,2
1,1,-1.1472810872056578,2,-0.840777062089976,-0.7123794506632118,0.24347241136819048,-0.1744562176090192,35235,0
1,1,-1.1472810872056578,2,-0.546586983835768,2.1261185101879594,0.24347241136819048,0.12207565559593653,35235,0
0,0,-1.31769094146876,2,-0.5452125580065489,-1.280079042833446,-0.9371118939453057,-0.1391118214629145,30315,0
2,0,-0.7544985254838618,2,-0.8173173967912453,-0.14467985849297757,-0.9371118939453057,-0.0342255117778641,9056,2
3,2,-0.24090002267320454,2,-0.8124911686886442,0.42301973367725665,-0.9371118939453057,-0.020547920720423045,20263,0
1,0,1.1591742953995994,1,-0.15662775314559654,-1.280079042833446,0.24347241136819048,0.07005550078740827,3272,2
3,1,-0.09913280685006397,1,-0.4388257037448631,-1.280079042833446,-0.9371118939453057,0.20101206361377677,44187,1
3,1,-0.09913280685006397,1,1.019429609256292,-0.14467985849297757,-0.9371118939453057,1.1223486146499881,44187,1
3,0,1.034266548819315,2,-0.8180518228068586,-1.280079042833446,-0.9371118939453057,-0.0627842086338253,3165,0
0,0,1.1595742463122949,2,-0.7152846396221236,2.1261185101879594,-0.9371118939453057,0.26849030334669555,3272,0
3,2,1.0950283220942072,2,-0.7784452769648601,-0.14467985849297757,-0.9371118939453057,0.07593856402174237,3271,3
1,2,0.8881921693209922,1,-0.31870508299121014,-0.7123794506632118,0.24347241136819048,0.038424301592456654,1106,0
1,2,0.8881921693209922,2,-0.3203837710268975,-0.7123794506632118,0.24347241136819048,-0.5153199102765503,1106,0
3,2,-1.31769094146876,1,0.08920561788059281,-0.14467985849297757,-0.3468197412885576,0.8163125147397452,30315,2
2,1,1.0959512857388891,1,-0.48825257459563254,-0.7123794506632118,0.24347241136819048,0.010502759599419704,3215,3
2,1,1.0959512857388891,1,-0.4063325984540898,-0.7123794506632118,0.24347241136819048,-0.09931442077481685,3215,3
2,1,1.0959512857388891,2,-0.8166878887778625,-0.7123794506632118,-0.9371118939453057,-0.04586420727394745,3215,3
3,0,0.11213357141762402,2,-0.7432872544174332,1.5584189180177253,2.6046410219951825,-1.014169690955393,11284,3
2,0,-0.8650388046619313,2,-0.7678380669393607,-0.7123794506632118,0.24347241136819048,-0.08914826096193625,31091,0
3,0,0.5713387501016943,3,0.3638809477199355,-0.7123794506632118,0.8337645640249384,-1.4248160001100856,40002,1
1,1,-1.1471887908411895,1,0.07297480293554078,2.1261185101879594,0.8337645640249384,-0.4096654750067523,35235,3
3,0,-1.1474656799345941,2,-0.6890236636638396,-0.7123794506632118,0.24347241136819048,-0.16106180649065563,35235,2
3,0,1.2824207074194565,1,-0.27019099875984576,0.42301973367725665,0.24347241136819048,0.17603559298714536,43281,2
3,2,-0.7544985254838618,2,-0.7852124881087247,0.42301973367725665,-0.9371118939453057,-0.09343843703895967,9056,1
3,0,-1.1478963963021123,2,-0.8952504888480305,-1.280079042833446,0.24347241136819048,-0.2914024529495307,35235,2
0,0,-0.44179844266563245,2,0.09011840449999783,-0.14467985849297757,-0.9371118939453057,2.3337605362801885,15202,3
3,2,0.6813252510929547,2,-0.7975508451710267,-0.14467985849297757,2.6046410219951825,-0.6744387180441717,40234,2
3,0,0.8507506108017296,2,-0.5663010764548713,-0.14467985849297757,-0.9371118939453057,0.46469860363498633,41318,0
3,0,0.6796023856228818,0,0.8031033771773969,-0.7123794506632118,0.9518229945562882,-0.8261240524110097,40029,0
3,2,-1.1472810872056578,2,0.41815503027375217,-0.14467985849297757,0.24347241136819048,-0.31431878951937364,35235,1
3,0,-1.0186814860466458,1,1.732504811415609,0.9907193258474909,-0.9371118939453057,2.545232235284755,42043,3
3,1,-0.25489830461754676,0,0.10323315477880526,0.42301973367725665,-0.9371118939453057,0.7862317257112428,20159,0
3,0,1.2490401889367944,1,0.10751380926980801,0.42301973367725665,0.24347241136819048,-0.7460266066429518,34112,0
3,0,0.4544607872301425,2,-0.7631797076403283,-0.7123794506632118,-0.9371118939453057,0.06759183531743439,16194,2
3,1,1.0667241036572954,3,-0.017590416589791668,-0.14467985849297757,0.24347241136819048,-0.5416875023538997,3228,0
3,0,-0.5848578075913277,2,-0.828438705027674,0.9907193258474909,0.24347241136819048,-0.19594957498499796,39042,1
0,2,-0.7544985254838618,3,1.2441115110328207,-0.7123794506632118,-0.9371118939453057,2.163718062362655,9056,1
3,2,0.8371522797700829,2,-0.6960321862128342,-0.7123794506632118,-0.9371118939453057,-0.21034927488708646,10181,0
2,1,1.1592050608544222,2,-0.7558354474841961,-0.7123794506632118,-0.9371118939453057,0.053475315354423326,3272,0
2,1,1.1592050608544222,3,-0.7883180609747463,-0.7123794506632118,0.24347241136819048,-0.4329216275034882,3272,0
3,1,-1.1297140125018788,2,-0.26350772201776546,-0.14467985849297757,-0.9371118939453057,0.21413745379001672,6209,0
3,0,1.0337435360873286,0,-0.28314837203530746,-0.7123794506632118,-0.05167366496018364,0.3389348529414506,3165,0
3,2,0.5779533228885814,2,-0.8283337870254435,0.9907193258474909,2.6046410219951825,-0.8179897086610098,40066,2
3,0,0.6349617106751003,2,-0.8952504888480305,-0.7123794506632118,2.6046410219951825,-0.4095097260402597,40131,3
2,2,-0.43106129893249967,2,-0.596150248089437,0.9907193258474909,-0.9371118939453057,0.5925649653761721,15122,1
3,1,0.6053038122259885,0,0.23934118071233568,0.42301973367725665,0.9518229945562882,-1.804893034841367,40095,1
3,0,-1.427738973369666,0,0.35520422893547654,-0.14467985849297757,0.24347241136819048,0.007380700771090822,30208,1
2,1,-1.6466659498882137,0,0.2430888517520076,-1.280079042833446,-0.9371118939453057,1.484772919929029,36245,3
3,0,1.2821130528712292,1,1.8783618181163935,1.5584189180177253,0.24347241136819048,-1.7285477232660857,43281,2
0,1,-0.6962287540496108,2,-0.6608217046642921,-0.14467985849297757,0.24347241136819048,-0.05588877711728932,8148,2
0,2,1.034266548819315,2,-0.6829174359340268,-0.7123794506632118,-0.9371118939453057,0.20502613925019963,3165,3
0,2,1.034266548819315,1,0.3510914432480426,-0.7123794506632118,0.24347241136819048,0.32699881850933593,3165,3
0,1,-1.3801140493040795,2,-0.846484601411313,-0.7123794506632118,-0.9371118939453057,-0.08868101406245847,30215,2
3,2,0.57376922103269,2,-0.7962918291442612,-0.14467985849297757,2.6046410219951825,-0.9411092666734098,40066,0
3,1,0.6864938475031733,1,0.9083843956955737,2.1261185101879594,0.8337645640249384,-1.1936986928320215,40014,0
0,0,-0.411525235120066,2,0.46280813202303556,2.1261185101879594,0.24347241136819048,2.1281719005099577,32209,3
0,0,-0.23136273167815818,2,-0.5646748474202992,0.9907193258474909,-0.9371118939453057,0.8240645655719905,20152,0
3,1,-0.7423154053740606,1,1.1311777734319541,2.6938181023581933,0.24347241136819048,-1.1777344237665304,8292,1
3,0,0.12896227520565742,1,1.8559408410397442,0.9907193258474909,0.8337645640249384,-0.31431878951937364,11045,1
3,1,-1.4281389242823612,2,-0.8063010065570471,-0.14467985849297757,-0.9371118939453057,-0.09936397726415538,30208,3
3,1,-1.4281389242823612,2,-0.6083207363481702,-0.7123794506632118,-0.9371118939453057,0.3295899149518946,30208,3
2,0,-0.3728530584078942,2,-0.13329398944954232,-0.14467985849297757,0.24347241136819048,-0.18225782493060305,32000,1
3,0,1.0954282730069025,2,-0.706943658444802,-0.7123794506632118,-0.9371118939453057,0.08094376944493634,3271,0
3,0,1.0954282730069025,2,-0.6370682689593161,0.9907193258474909,-0.9371118939453057,0.21296225704284533,3271,0
2,0,-1.428200455192007,2,-0.3133962320783489,0.9907193258474909,-0.9371118939453057,1.0685196479806027,30208,0
1,0,-1.5261884288024024,3,0.03753874768220314,-1.280079042833446,0.8337645640249384,-0.865903754352915,5090,3
3,1,0.6357308470456686,2,-0.8790721329040936,-0.14467985849297757,2.6046410219951825,-0.41439457998934576,40131,0
3,0,0.5728462573880081,1,0.7471044426669115,-0.14467985849297757,0.8337645640249384,-0.9556363975480832,40107,3
3,2,1.2820515219615838,1,-0.31870508299121014,-0.7123794506632118,0.24347241136819048,0.038424301592456654,43281,0
0,0,-1.1478963963021123,2,-0.5997594273661647,-0.14467985849297757,0.24347241136819048,-0.12751560295769276,35235,1
2,1,-0.5958410749630424,3,-0.4966145393734001,-0.14467985849297757,1.4240567166816867,-1.3523077767093035,39096,3
3,0,1.034266548819315,1,0.15359379584942573,0.9907193258474909,0.24347241136819048,0.49773508327760974,3165,3
3,1,-1.4274005533666159,2,-0.8362026371927279,-0.14467985849297757,-0.9371118939453057,-0.1309031429789068,30208,0
3,0,1.0950283220942072,2,-0.8978944225042381,-0.7123794506632118,-0.9371118939453057,-0.27490014199979207,3271,3
3,0,-1.1472810872056578,2,-0.5997594273661647,-0.14467985849297757,0.24347241136819048,-0.12751560295769276,35235,0
2,1,-0.5208041306504035,2,-0.46264209025117736,2.1261185101879594,-0.9371118939453057,1.0321310258091496,22113,1
3,0,1.0954282730069025,1,2.2519538404586132,0.9907193258474909,0.24347241136819048,1.2889752305524003,3271,0
3,0,-1.3801140493040795,1,0.5094966430155902,-0.7123794506632118,-0.3468197412885576,1.3958614985571853,30215,3
3,0,-0.5547076618650522,1,2.5612521110340074,-0.14467985849297757,0.24347241136819048,2.3254138075758815,39055,3
3,2,-1.428200455192007,2,-0.2403733025259492,-0.14467985849297757,-0.9371118939453057,1.4640441483885593,30208,2
3,2,0.1298852388503393,2,-0.9054904858657233,-1.280079042833446,2.6046410219951825,-0.3610717974610613,11045,3
0,0,1.1743108991723827,2,-0.23460281240327396,0.42301973367725665,-0.9371118939453057,0.053588587330054296,3214,2
0,0,1.1743108991723827,3,2.0673401237338966,-0.14467985849297757,0.24347241136819048,0.6922584629283897,3214,2
2,0,-1.6694016210022111,3,0.3670757008878531,-1.280079042833446,0.8337645640249384,0.427860433310248,19246,2
3,1,1.0954282730069025,0,1.3710570478315651,-0.14467985849297757,-0.05167366496018364,0.41195280023257214,3271,0
3,1,-1.5512315090281046,3,-0.5459994430232773,-1.280079042833446,0.8337645640249384,-0.4570414788144103,5027,2
2,2,-1.427738973369666,2,-0.7310747989578077,-0.14467985849297757,-0.9371118939453057,0.11028121113336059,30208,2
2,1,0.6339156852111275,2,-0.8660413170270707,-0.14467985849297757,2.6046410219951825,-0.44956552842276554,40131,2
0,0,1.1155488804609681,0,0.6086546469235973,-0.7123794506632118,-0.05167366496018364,-0.193273524560716,3191,3
3,0,1.0055316140148851,0,-0.17144217506053733,-0.7123794506632118,-0.9371118939453057,1.1429393359701574,26154,0
3,0,-1.3807908893101797,2,-0.7669567557206248,-0.14467985849297757,-0.9371118939453057,0.08836308384876562,30121,3
3,0,-1.3807908893101797,1,0.9955083047477472,0.9907193258474909,-0.3468197412885576,-0.02766989618822101,30121,3
3,0,-1.3807908893101797,1,0.9816276530526573,-0.7123794506632118,-0.3468197412885576,2.1045051371015595,30121,3
0,0,-1.1478963963021123,2,-0.7899967490104337,3.2615176945284277,0.24347241136819048,-0.05894712045932579,35235,0
2,0,-1.4274005533666159,1,1.0991882745518868,2.1261185101879594,-0.3468197412885576,0.7433653624333931,30208,3
3,2,-0.8683922392376089,3,-0.10427367003259722,-0.14467985849297757,1.4240567166816867,-1.592578875518046,31040,0
0,1,0.12447051880153881,2,-0.7992295332067141,2.1261185101879594,2.6046410219951825,-0.6298945136272881,11300,1
3,0,0.6357308470456686,2,-0.5729423859960593,0.42301973367725665,2.6046410219951825,-2.166995222939707,40131,1
3,2,-0.40617204598091095,1,0.5598992512871028,-0.7123794506632118,0.8337645640249384,-0.7411700706877735,32056,1
3,2,-0.40617204598091095,1,0.5598992512871028,-0.7123794506632118,0.8337645640249384,-0.7411700706877735,32056,1
3,2,-0.40617204598091095,2,-0.798977730001361,0.42301973367725665,0.24347241136819048,-0.037595353052885805,32056,1
3,2,-1.427738973369666,1,0.5094966430155902,-0.7123794506632118,-0.3468197412885576,1.823406570576325,30208,0
0,0,1.042019443434643,2,-0.2399536305170273,-0.7123794506632118,-0.9371118939453057,0.23320962268688325,3133,3
0,0,0.1285623242929619,2,-0.7887377329836681,-0.14467985849297757,2.6046410219951825,-0.7656792944149272,11045,0
1,0,0.5779533228885814,2,-0.8312085402865581,-0.7123794506632118,2.6046410219951825,-0.615225792783076,40066,0
1,0,0.5779533228885814,3,0.40060224850059634,-0.7123794506632118,0.8337645640249384,-2.7259570251862164,40066,0
0,0,-1.1471887908411895,2,-0.7980544515817329,-0.14467985849297757,0.24347241136819048,-0.23463195466297812,35235,0
3,1,-1.6699553991890204,0,0.9826558494745157,-0.7123794506632118,-0.9371118939453057,2.632550769499287,19253,0
3,0,-0.529756878003818,2,-0.21645199801740445,1.5584189180177253,-0.9371118939453057,1.7630609255589194,22134,3
3,0,1.1595742463122949,2,-0.8283337870254435,-0.7123794506632118,-0.9371118939453057,-0.16025474366428488,3272,3
3,0,-0.25548284825917866,1,0.033252847291088836,-1.280079042833446,-0.9371118939453057,1.3513031351433478,20070,1
0,0,-0.6098701223622073,2,-0.8691468898930922,-0.7123794506632118,-0.9371118939453057,-0.2159987146716817,192,1
0,1,-1.0545847718247718,2,-0.7633895436447892,0.42301973367725665,-0.9371118939453057,0.12891445112465702,42288,2
3,0,0.1155793023577698,1,1.2263908604560962,-0.7123794506632118,0.8337645640249384,-0.5208489985870376,11037,2
3,2,1.0338665979066195,3,1.7751225039216216,-0.7123794506632118,0.24347241136819048,0.13967528880960026,3165,2
3,0,0.5719848246529717,0,0.09665269767891083,0.42301973367725665,0.9518229945562882,-1.017822712169492,40238,2
0,0,-0.40617204598091095,2,-0.8880740974954671,-0.14467985849297757,0.24347241136819048,-0.25748457574652867,32056,0
0,0,-0.40617204598091095,1,-0.39485456901007754,-0.7123794506632118,0.8337645640249384,-0.5655701904658444,32056,0
0,2,-0.4909001085627098,1,-0.7381043051072484,-1.280079042833446,-0.9371118939453057,0.010056751195372748,15254,0
2,2,0.1298852388503393,1,3.511998063645984,1.5584189180177253,0.8337645640249384,-1.5948726330245735,11045,1
2,2,0.5780456192530495,2,-0.8374196860186013,0.42301973367725665,2.6046410219951825,-0.7393152420868162,40066,0
3,1,-0.22244074977956646,1,0.09085283051561113,-0.7123794506632118,-0.9371118939453057,0.840814658968422,20134,3
2,0,-1.1472810872056578,2,-0.8244937881438087,-0.14467985849297757,0.24347241136819048,-0.1365101057726404,35235,0
3,2,-1.0887036612231795,2,-0.7841633080864202,-0.7123794506632118,-0.9371118939453057,-0.011514480663852323,18055,2
3,2,-1.0887036612231795,2,-0.4339470166411467,0.42301973367725665,-0.9371118939453057,0.7919519604806073,18055,2
3,0,-0.776126640224241,2,-0.16913397901146723,0.9907193258474909,-0.9371118939453057,1.5507042892447371,9169,0
3,2,-0.3362114017140226,2,-0.13824611915481996,2.1261185101879594,0.24347241136819048,0.735485880628563,32288,0
3,1,-0.7111192341838123,2,-0.7541567594485088,0.42301973367725665,0.24347241136819048,-0.1776844689145022,8239,1
3,1,-0.7111192341838123,2,-0.8825344269776989,-0.14467985849297757,0.24347241136819048,-0.26328268499913954,8239,1
3,0,-1.1471887908411895,1,-0.24796936588743443,-0.7123794506632118,0.8337645640249384,-1.4092765009532102,35235,0
3,1,1.0975203239348483,2,-0.6829174359340268,-0.7123794506632118,-0.9371118939453057,0.20502613925019963,3271,3
3,0,-1.098210186763403,2,0.03839382940038144,-0.7123794506632118,-0.9371118939453057,0.3941832590554618,18052,2
2,1,0.7318421279118776,2,-0.8349016539650703,0.42301973367725665,0.24347241136819048,-0.18411265353156037,4073,0
2,2,1.2824207074194565,2,-0.17144217506053733,-0.7123794506632118,-0.9371118939453057,0.4896856935093331,43281,0
3,1,-1.286679363007448,2,-0.7171731636622718,-1.280079042833446,-0.9371118939453057,-0.07264595001219763,30256,3
2,1,-0.39429658041933713,2,-0.8365803420007576,-0.7123794506632118,0.24347241136819048,-0.18009149839666053,32301,3
3,1,0.5758920374154585,2,-0.8827442629821598,-0.7123794506632118,2.6046410219951825,-0.4044832821216349,40183,0
0,1,1.0341434870000241,3,1.7605179180111417,-0.14467985849297757,0.24347241136819048,-0.0885535830898736,3165,0
0,0,1.2820515219615838,2,-0.0631667967587033,-0.14467985849297757,-0.9371118939453057,0.8943639854479685,43281,1
2,0,1.2943269384358531,1,2.2519538404586132,0.9907193258474909,0.24347241136819048,1.2889752305524003,43219,3
3,2,-0.529756878003818,2,-0.8168977247823234,0.42301973367725665,-0.9371118939453057,-0.05312777271128413,22134,3
2,0,-1.4281389242823612,2,-0.5386027238660299,-0.14467985849297757,-0.9371118939453057,0.27161944167350144,30208,1
2,0,-0.7544985254838618,1,1.019429609256292,-0.14467985849297757,-0.9371118939453057,2.55901601881935,9056,0
2,1,1.042019443434643,1,0.2918757227891713,-0.14467985849297757,0.24347241136819048,0.500814665115077,3133,2
0,1,0.7177823150578899,1,2.039547344943048,0.9907193258474909,0.8337645640249384,-2.308719702949496,40216,1
3,1,1.034266548819315,2,-0.7881501921711775,-0.7123794506632118,-0.9371118939453057,0.04843471243884464,3165,0
2,1,-0.09897897957595032,0,0.3531478360917596,-0.7123794506632118,-0.9371118939453057,0.5421589362203854,44317,2
3,1,0.6339156852111275,3,-0.39485456901007754,-0.7123794506632118,0.8337645640249384,-0.36456906970866776,40131,1
3,0,1.0954282730069025,3,0.8307345822448107,-0.14467985849297757,0.24347241136819048,-0.9036870377243242,3271,3
3,0,-0.8580858118719943,1,-0.3779627706509736,-1.280079042833446,0.24347241136819048,0.04883116435355309,31135,0
3,1,-0.7111192341838123,1,-0.14953529619481745,-0.14467985849297757,0.24347241136819048,0.2676266045325093,8239,0
3,0,-1.427738973369666,0,0.7329090369651302,-0.14467985849297757,0.24347241136819048,-0.870682415824847,30208,0
3,1,-0.2521909445931465,1,-0.7763993759213662,-1.280079042833446,-0.9371118939453057,-0.05028181432355572,20076,1
3,0,-1.12386857608556,2,-0.5167273204009791,-0.14467985849297757,-0.9371118939453057,0.6289889850400097,6077,0
1,1,-0.40617204598091095,1,2.2893990754546643,-0.14467985849297757,0.8337645640249384,-1.5503142696107362,32056,0
3,0,1.0029473158097757,2,-0.21314708094714502,3.2615176945284277,-0.9371118939453057,0.9664580581878496,26211,2
3,1,-0.5787354820816044,1,-0.022500579094177204,-0.14467985849297757,0.24347241136819048,0.06255831190033267,39027,2
0,1,1.034266548819315,0,2.320559722117111,1.5584189180177253,-0.05167366496018364,-1.5990353781290119,3165,0
1,2,-1.6694016210022111,2,-0.4686748753794288,-0.7123794506632118,-0.9371118939453057,0.19898024755089602,19246,0
3,2,1.1595742463122949,2,-0.8901829493402994,-1.280079042833446,-0.9371118939453057,-0.23722305110553685,3272,2
2,0,1.0975203239348483,1,0.34697865756060847,-1.280079042833446,0.24347241136819048,0.6445355636953618,3271,0
2,0,1.0975203239348483,1,0.09089479771650322,2.1261185101879594,0.24347241136819048,0.2802599695646022,3271,0
2,0,1.0975203239348483,1,3.5027442958492583,-0.14467985849297757,0.24347241136819048,1.1765386357416974,3271,0
3,0,0.8861308838478693,2,0.9970505993805349,1.5584189180177253,0.24347241136819048,-1.6052794957856698,1104,2
3,0,0.8861308838478693,2,-0.7049712000028694,0.42301973367725665,0.24347241136819048,0.07754561017600689,1104,2
3,2,-1.1471887908411895,2,1.954070648525893,0.42301973367725665,0.24347241136819048,-2.735224088692526,35235,1
3,2,-1.1471887908411895,2,-0.8763652484465478,-1.280079042833446,0.24347241136819048,-0.23042673256767793,35235,1
3,1,-1.4274005533666159,2,-0.8646354157971825,-0.7123794506632118,-0.9371118939453057,-0.199609675697574,30208,0
3,0,0.8796393728802733,1,-0.06858056567379492,-0.7123794506632118,0.24347241136819048,0.04312508858114243,1236,2
3,0,0.8796393728802733,1,0.7204447783001517,-0.14467985849297757,0.24347241136819048,-1.8327544010973502,1236,2
3,0,1.2820515219615838,2,-0.7307600449511162,-0.7123794506632118,-0.9371118939453057,0.16104121521299417,43281,0
0,0,0.680494583812741,0,0.34985341082172305,0.9907193258474909,0.9518229945562882,-0.8168215914123153,40117,1
3,0,0.5728462573880081,1,0.11924364191917347,-0.7123794506632118,0.8337645640249384,-1.2125797152700108,40107,2
3,0,-1.427738973369666,2,-0.8397698492685636,-0.7123794506632118,-0.9371118939453057,-0.09270216919735831,30208,1
3,2,0.6483754489778106,1,0.42212093075806356,1.5584189180177253,0.8337645640249384,-0.959331895753044,40228,0
3,0,-0.2530831427830057,2,-0.8874550812823074,-1.280079042833446,-0.9371118939453057,-0.23106034768136374,20076,1
3,0,1.1591742953995994,2,-0.8000059264232195,-0.14467985849297757,-0.9371118939453057,-0.08704564991428615,3272,2
3,0,-0.5913185531041011,2,-0.6813436659005699,-0.14467985849297757,0.24347241136819048,0.2006085322005914,39205,1
0,2,1.0341434870000241,2,-0.6818157969106069,-0.14467985849297757,-0.9371118939453057,0.11260682638303417,3165,3
0,0,-1.0216657351644505,2,-0.706733822440341,0.42301973367725665,-0.9371118939453057,0.08134022135964479,42254,0
3,1,-1.427738973369666,3,-0.6364597445463794,-0.7123794506632118,1.4240567166816867,-1.0063114476459936,30208,3
3,2,1.2824207074194565,2,-0.79670100935296,-0.14467985849297757,-0.9371118939453057,0.03226159816828359,43281,3
2,0,1.0341434870000241,1,0.5945012084227084,0.42301973367725665,0.24347241136819048,-0.44173560310727394,3165,2
3,0,1.054664045366785,0,0.43466387792471506,-0.14467985849297757,-0.05167366496018364,0.5435465179218648,3150,1
3,1,-0.5547076618650522,2,-0.5010945380686407,0.9907193258474909,0.24347241136819048,0.1757948900389295,39055,1
2,0,-1.6470659008009092,2,-0.6383272849860816,-0.7123794506632118,-0.9371118939453057,0.3980486652238691,36327,0
3,1,-0.7019818941014614,2,-0.5827627110048303,-0.14467985849297757,0.24347241136819048,0.1918370335876673,8293,1
3,0,-0.1011940923231869,2,1.0409902587146511,1.5584189180177253,-0.9371118939453057,2.5910224314335792,44138,1
2,1,-0.6608177155486484,0,0.30047899897206887,0.9907193258474909,0.24347241136819048,-0.109084128672989,8243,2
3,0,-1.1511882999681444,1,-0.024042873726965015,-0.14467985849297757,0.8337645640249384,-0.4863081255180651,35044,2
3,0,-1.1511882999681444,1,3.563481327340471,0.9907193258474909,0.8337645640249384,-0.31431878951937364,35044,2
0,1,1.1592050608544222,0,2.0040588306885954,0.9907193258474909,-0.05167366496018364,-0.08250061189209301,3272,0
3,0,0.43301726521869954,1,0.30551506307913096,0.42301973367725665,-0.9371118939453057,1.828956897382243,16143,3
